"Unix time","Rel. Time","Beam Current (mA)","Counts 34","Counts 35","Current 34 (mA)","Current 35 (mA)","Time 34 (ps)","Accuracy 45 (ps)","Time 35 (ps)","Accuracy 35 (ps)"
1479329117,3521,1.1045,0.039703561017769,1.06,0.039820221252589,1.06467977874741,431.575578460667,0.831043211070323,430.122654279899,0.419280852541526
1479329179,3583,1.099,0.037147568424762,1.06,0.037256431779692,1.06174356822031,431.845001528913,0.655757973316903,430.064791791679,0.399562760460349
1479329242,3646,1.093,0.039644242692648,1.05,0.039759282837854,1.05324071716215,433.214155472427,0.962939612276094,431.265993926971,0.452279249038203
1479329305,3709,1.087,0.037697644290905,1.05,0.037806296014217,1.04919370398578,433.881218638234,0.729818427503274,430.890142546843,0.437060130632608
1479329368,3772,1.079,0.036467994585187,1.04,0.036589373134328,1.04241062686567,432.562350664867,0.857808125155167,429.849868013164,0.410384369264216
1479329431,3835,1.075,0.03974358974359,1.03,0.039840994679897,1.0351590053201,432.026679116106,0.793216542513231,428.936203312546,0.359275008852163
1479329493,3897,1.069,0.037702790531274,1.03,0.037817793062201,1.0311822069378,430.746006581742,1.02162151958576,429.361500159914,0.414054194703481
1479329556,3960,1.0635,0.038649408944736,1.02,0.038759047747021,1.02474095225298,430.638897088528,1.00239472377275,428.950853293316,0.388358601533432
1479329619,4023,1.0565,0.039142636970778,1.01,0.03926604419923,1.01723395580077,433.63329550948,0.814422309563161,429.214020939113,0.417480002611779
1479329682,4086,1.05,0.037596189904748,1.01,0.037710455441373,1.01228954455863,432.500250600256,0.862835495169932,429.23802543595,0.485623704468953
1479329745,4149,1.0445,0.037287186671715,1,0.037407297950253,1.00709270204975,432.445409417852,0.806804516880049,430.170027518258,0.437545780835811
1479329808,4212,1.041,0.038677394612505,0.999,0.03879523003539,1.00220476996461,431.754165156875,0.843458515166215,429.764330223094,0.375201078086059
1479329871,4275,1.036,0.037265615412934,0.996,0.037369943085679,0.998630056914321,431.92837648985,0.74719714929764,430.319526339502,0.43269911224183
1479329934,4338,1.0305,0.035768874060697,0.992,0.035868232044199,0.994631767955801,432.483911331232,0.901177950764929,430.690237240071,0.439700638764256
